Port_Name,State,Port Code,Border,Measure,Time,Month,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,January,1,9,11,13,16,13,4
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,January,1,1,1,1,0,2,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,January,1,3,0,0,0,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,January,1,6,4,3,2,4,2
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,January,3,14,11,8,7,12,4
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,January,3,21,18,18,15,12,9
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,January,5,28,29,23,19,18,14
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,January,11,40,40,30,30,19,23
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,January,9,43,45,26,28,26,19
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,January,5,39,48,27,26,20,15
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,January,6,43,26,25,23,11,14
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,January,3,26,18,13,16,5,5
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,January,4,21,9,4,14,3,3
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,January,5,5,6,4,12,2,1
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,January,4,3,3,4,10,2,1
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,January,4,3,3,3,7,2,1
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,January,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,February,4,10,13,13,14,11,2
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,February,0,1,0,0,0,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,February,0,0,0,0,0,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,February,1,3,3,5,8,7,2
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,February,1,10,14,14,13,13,10
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,February,8,19,23,16,25,20,15
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,February,8,30,26,18,34,24,15
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,February,11,23,35,26,41,30,19
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,February,8,24,41,41,51,35,19
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,February,4,29,45,45,56,36,20
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,February,5,13,41,48,63,26,14
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,February,6,4,28,31,38,18,3
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,February,6,3,13,16,6,1,3
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,February,4,3,3,4,3,1,4
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,February,1,3,3,4,3,1,3
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,February,1,1,3,3,3,1,3
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,February,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,March,0,5,3,3,3,3,0
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,March,0,1,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,March,0,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,March,0,2,3,2,3,3,1
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,March,0,5,3,7,8,3,6
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,March,3,9,14,10,5,5,10
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,March,2,14,14,15,11,11,8
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,March,4,22,21,14,15,15,11
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,March,7,28,19,14,13,10,13
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,March,5,32,15,15,16,10,13
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,March,4,27,9,14,14,5,2
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,March,2,10,2,8,6,1,3
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,March,2,7,1,0,0,2,3
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,March,3,4,1,0,0,3,1
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,March,3,2,1,0,0,3,1
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,March,2,2,1,0,0,3,1
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,March,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,April,1,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,April,1,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,April,1,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,April,1,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,April,1,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,April,1,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,April,1,0,1,0,0,0,3
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,April,1,0,1,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,April,5,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,April,,,,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,April,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,May,0,3,2,1,2,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,May,0,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,May,0,0,1,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,May,0,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,May,0,0,1,2,0,1,1
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,May,1,0,6,4,3,1,4
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,May,0,8,9,6,6,0,6
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,May,1,5,11,5,4,0,9
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,May,5,5,0,0,,,0
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,May,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,June,0,3,3,2,3,4,1
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,June,0,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,June,0,0,0,0,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,June,0,0,0,1,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,June,0,2,0,1,1,2,1
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,June,0,2,0,5,3,3,4
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,June,0,3,0,8,9,5,6
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,June,0,5,0,6,5,3,6
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,June,0,,,0,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,June,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,July,0,3,2,2,3,3,0
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,July,0,0,0,1,2,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,July,0,0,0,1,2,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,July,0,0,0,1,2,1,0
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,July,0,0,0,1,2,2,1
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,July,0,0,1,2,2,3,3
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,July,0,2,0,1,2,5,5
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,July,1,1,0,1,2,5,4
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,July,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,August,1,4,3,3,2,3,2
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,August,2,2,1,0,1,1,2
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,August,2,2,1,0,1,1,2
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,August,2,2,1,0,1,1,2
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,August,2,2,1,0,1,1,2
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,August,2,2,3,4,4,4,5
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,August,2,5,3,5,4,4,13
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,August,2,4,4,5,5,4,18
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,August,,0,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,August,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,September,1,3,2,3,4,3,1
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,September,1,0,0,2,1,1,1
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,September,1,0,0,3,1,1,1
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,September,1,3,2,3,0,1,1
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,September,1,5,2,3,1,2,2
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,September,1,4,1,5,3,4,13
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,September,4,9,9,10,0,10,15
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,September,1,14,4,7,4,14,13
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,September,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,October,4,8,6,4,8,10,8
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,October,4,4,4,3,1,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,October,4,4,4,3,1,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,October,4,4,4,3,1,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,October,4,5,6,6,1,1,1
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,October,6,8,8,13,5,2,8
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,October,8,9,8,9,5,7,12
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,October,9,9,10,10,5,6,15
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,October,, ,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,October,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,November,4,8,8,10,10,8,8
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,November,4,5,4,1,0,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,November,4,5,4,1,1,0,0
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,November,4,6,4,4,1,3,1
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,November,4,9,8,7,6,10,8
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,November,6,11,9,9,11,14,14
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,November,5,13,11,13,13,8,16
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,November,5,10,5,8,4,3,4
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,November,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,November,4,11,10,11,10,5,5
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,November,4,5,1,2,2,0,1
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,November,4,5,1,2,2,0,1
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,November,4,6,5,5,2,0,3
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,November,6,13,9,9,5,3,6
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,November,11,14,20,15,8,8,10
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 AM,December,11,15,22,19,9,7,14
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 AM,December,13,15,19,16,4,9,11
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 AM,December,,,,,0,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 AM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,12:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,1:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,2:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,3:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,4:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,5:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,6:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,7:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,8:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,9:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,10:00 PM,December,,,,,,,
Andrade,California,2502,US-Mexico Border,Pedestrians,11:00 PM,December,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 AM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 AM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 AM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 AM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 AM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 AM,January,,,,,,,
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 AM,January,1,0,1,2,0,2,0
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 AM,January,1,0,1,1,1,0,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,8:00 AM,January,1,0,1,3,2,1,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,9:00 AM,January,0,0,1,1,2,1,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,10:00 AM,January,1,0,3,3,1,1,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,11:00 AM,January,1,0,3,2,2,4,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,12:00 PM,January,1,0,1,0,1,6,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,1:00 PM,January,1,1,0,1,2,3,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,2:00 PM,January,1,1,1,1,3,3,1
Calexico East,California,2507,US-Mexico Border,Pedestrians,3:00 PM,January,8,4,5,6,5,4,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,4:00 PM,January,8,6,5,5,5,7,5
Calexico East,California,2507,US-Mexico Border,Pedestrians,5:00 PM,January,5,4,5,5,5,4,3
Calexico East,California,2507,US-Mexico Border,Pedestrians,6:00 PM,January,5,4,5,11,5,5,4
Calexico East,California,2507,US-Mexico Border,Pedestrians,7:00 PM,January,5,4,5,10,5,5,5
